"occupation_id","task_id","function_id","edge_type","task_to_function_weight","accountability_weight","judgment_requirement","trust_requirement","regulatory_liability_weight","human_authority_requirement","source_mix","source_confidence","notes"
"occ_13_1031_00","task_occ_13_1031_00_21420","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5447","0.7098","0.6236","0.6632","0.6445","0.5207","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7181","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21420","fn_occ_13_1031_00_primary","directly_supports","0.4553","0.6975","0.6167","0.6632","0.6505","0.5580","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7271","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21421","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4681","0.6408","0.5616","0.6310","0.5568","0.4723","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7176","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21421","fn_occ_13_1031_00_primary","directly_supports","0.5319","0.6822","0.5854","0.6310","0.5782","0.5380","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7266","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21422","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5493","0.7107","0.5579","0.6624","0.6449","0.5215","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7181","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21422","fn_occ_13_1031_00_primary","directly_supports","0.4507","0.6952","0.5491","0.6624","0.6501","0.5571","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7271","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21423","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4686","0.6432","0.5617","0.6332","0.5569","0.4726","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7176","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21423","fn_occ_13_1031_00_primary","directly_supports","0.5314","0.6842","0.5853","0.6332","0.5781","0.5381","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7266","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21424","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4756","0.7159","0.6931","0.6935","0.5976","0.5409","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6892","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21424","fn_occ_13_1031_00_primary","directly_supports","0.5244","0.7520","0.7139","0.6935","0.6174","0.6039","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6982","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21425","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4498","0.4984","0.4580","0.5549","0.5350","0.4153","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5888","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21425","fn_occ_13_1031_00_primary","directly_supports","0.5502","0.5525","0.4890","0.5549","0.5600","0.4878","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.5978","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21426","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4592","0.5067","0.5265","0.5600","0.5359","0.4175","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6012","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21426","fn_occ_13_1031_00_primary","directly_supports","0.5408","0.5542","0.5538","0.5600","0.5591","0.4865","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6102","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21427","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4672","0.6362","0.5614","0.6267","0.5567","0.4717","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7176","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21427","fn_occ_13_1031_00_primary","directly_supports","0.5328","0.6782","0.5856","0.6267","0.5783","0.5377","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7266","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21428","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4696","0.6121","0.5852","0.6118","0.5570","0.4696","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7393","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21428","fn_occ_13_1031_00_primary","directly_supports","0.5304","0.6524","0.6084","0.6118","0.5780","0.5348","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7483","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21429","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4505","0.5000","0.4581","0.5564","0.5351","0.4156","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6136","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21429","fn_occ_13_1031_00_primary","directly_supports","0.5495","0.5537","0.4889","0.5564","0.5599","0.4878","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6226","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21430","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4629","0.6184","0.5606","0.6104","0.5563","0.4693","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7176","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21430","fn_occ_13_1031_00_primary","directly_supports","0.5371","0.6634","0.5864","0.6104","0.5787","0.5369","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7266","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21431","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5521","0.7026","0.5584","0.6534","0.6452","0.5211","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7156","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21431","fn_occ_13_1031_00_primary","directly_supports","0.4479","0.6852","0.5486","0.6534","0.6498","0.5557","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7246","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21432","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5280","0.6721","0.5569","0.6413","0.5628","0.4844","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6774","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21432","fn_occ_13_1031_00_primary","directly_supports","0.4720","0.6715","0.5567","0.6413","0.5722","0.5279","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6864","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21433","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5402","0.6756","0.5260","0.6405","0.5640","0.4866","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6774","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21433","fn_occ_13_1031_00_primary","directly_supports","0.4598","0.6665","0.5210","0.6405","0.5710","0.5256","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6864","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21434","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4662","0.6038","0.5512","0.6046","0.5566","0.4683","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7393","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21434","fn_occ_13_1031_00_primary","directly_supports","0.5338","0.6464","0.5758","0.6046","0.5784","0.5347","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7483","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21435","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5333","0.7317","0.6413","0.7291","0.5633","0.5412","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6763","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21435","fn_occ_13_1031_00_primary","directly_supports","0.4667","0.7274","0.6390","0.7291","0.5717","0.5827","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6853","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21436","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5479","0.6607","0.5276","0.6230","0.5648","0.4863","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6554","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21436","fn_occ_13_1031_00_primary","directly_supports","0.4521","0.6462","0.5194","0.6230","0.5702","0.5224","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6644","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21437","fn_occ_13_1031_00_investigation_coordination","supports","0.5765","0.6711","0.5633","0.6134","0.6476","0.5216","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6961","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21437","fn_occ_13_1031_00_primary","supports","0.4235","0.6366","0.5437","0.6134","0.6474","0.5472","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7051","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21438","fn_occ_13_1031_00_investigation_coordination","supports","0.4446","0.5530","0.5469","0.5614","0.5545","0.4600","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7074","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21438","fn_occ_13_1031_00_primary","supports","0.5554","0.6108","0.5801","0.5614","0.5805","0.5344","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7164","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21439","fn_occ_13_1031_00_investigation_coordination","supports","0.5875","0.5515","0.5355","0.5698","0.5988","0.4813","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5957","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21439","fn_occ_13_1031_00_primary","supports","0.4125","0.5092","0.5115","0.5698","0.5962","0.5028","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6047","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21440","fn_occ_13_1031_00_primary","delivers","0.9800","0.6553","0.5750","0.5073","0.6030","0.5625","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.5882","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21441","fn_occ_13_1031_00_primary","delivers","0.9800","0.6586","0.5750","0.5106","0.6030","0.5629","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.5882","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21442","fn_occ_13_1031_00_investigation_coordination","supports","0.5661","0.6307","0.5312","0.5866","0.5666","0.4860","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6554","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21442","fn_occ_13_1031_00_primary","supports","0.4339","0.6034","0.5158","0.5866","0.5684","0.5154","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6644","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21443","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5464","0.6668","0.5273","0.6296","0.5646","0.4866","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6774","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21443","fn_occ_13_1031_00_primary","directly_supports","0.4536","0.6533","0.5197","0.6296","0.5704","0.5234","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6864","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21444","fn_occ_13_1031_00_investigation_coordination","supports","0.6033","0.5413","0.5387","0.5541","0.6003","0.4826","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5737","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21444","fn_occ_13_1031_00_primary","supports","0.3967","0.4880","0.5083","0.5541","0.5947","0.4983","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.5827","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21445","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4645","0.6763","0.5909","0.6578","0.5965","0.5353","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6672","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_21445","fn_occ_13_1031_00_primary","directly_supports","0.5355","0.7202","0.6161","0.6578","0.6185","0.6023","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6762","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm_01","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4646","0.6246","0.5609","0.6160","0.5565","0.4701","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8314","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm_01","fn_occ_13_1031_00_primary","directly_supports","0.5354","0.6684","0.5861","0.6160","0.5785","0.5372","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8404","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm_02","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4720","0.7069","0.6257","0.6857","0.5972","0.5395","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8006","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm_02","fn_occ_13_1031_00_primary","directly_supports","0.5280","0.7456","0.6479","0.6857","0.6178","0.6038","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8096","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm_03","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5289","0.6631","0.5905","0.6320","0.5629","0.4837","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8160","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm_03","fn_occ_13_1031_00_primary","directly_supports","0.4711","0.6619","0.5899","0.6320","0.5721","0.5268","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8250","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm_04","fn_occ_13_1031_00_investigation_coordination","supports","0.5668","0.5572","0.5980","0.5828","0.5967","0.4787","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7121","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm_04","fn_occ_13_1031_00_primary","supports","0.4332","0.5294","0.5823","0.5828","0.5983","0.5079","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7210","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm2_01","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5494","0.6936","0.6245","0.6453","0.6449","0.5198","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8295","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm2_01","fn_occ_13_1031_00_primary","directly_supports","0.4506","0.6780","0.6158","0.6453","0.6501","0.5554","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8385","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm2_02","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.5442","0.7278","0.6435","0.7213","0.5644","0.5424","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm2_02","fn_occ_13_1031_00_primary","directly_supports","0.4558","0.7159","0.6368","0.7213","0.5706","0.5800","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8115","reviewed_primary_task_function_edge"
"occ_13_1031_00","task_occ_13_1031_00_jd_clm2_03","fn_occ_13_1031_00_investigation_coordination","directly_supports","0.4675","0.5845","0.6515","0.5849","0.5568","0.4666","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8507","reviewed_multi_anchor_task_function_edge"
